"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"392275",1.42070470491841,1.25646607193516,0.26907880942145,4.66950955609142,3.01919655734822e-06,1.90783395100282e-05
"28930",1.41665963609297,1.15044403806385,0.246950314286153,4.6586052801325,3.18358977452643e-06,2.004866941722e-05
"101929768",1.0828923529861,1.26476825455515,0.271775216995417,4.65372916830927,3.25984921576072e-06,2.04720903706436e-05
"5794",2.29992534867732,1.21461475901202,0.26105764021025,4.65266888199018,3.27666181521577e-06,2.05589677420511e-05
"100628560",0.482148014060452,1.35692025865972,0.291727619494526,4.6513259903565,3.29807497995797e-06,2.06820406111884e-05
"107987364",1.17736413485363,1.08112498227957,0.232574377396984,4.64851285158631,3.3433679373473e-06,2.09508415017102e-05
"692058",1.00523356079727,1.26175311042393,0.271717505098974,4.64362099145705,3.42355349643563e-06,2.14041125155498e-05
"105372826",1.25170140452383,1.47755051956221,0.318300861095257,4.64199347271018,3.45063764385628e-06,2.15564906683266e-05
"5816",33.6682477525109,-1.19163344465715,0.257003110857167,-4.63664988599853,3.54101447092354e-06,2.20651622204949e-05
"2815",1.01641456671526,1.29034479112238,0.278343994387454,4.63579174381689,3.55573823263223e-06,2.21489116732682e-05
"101928674",1.26507187194406,1.94589826375356,0.419829532887611,4.6349723192877,3.56985246266301e-06,2.2224794990806e-05
"102723741",15.1103864154247,1.24689424893085,0.269700205045607,4.62326029273873,3.77755216515222e-06,2.34417456693469e-05
"4558",963.412722607775,-1.04290251655802,0.226110397766389,-4.61235983333912,3.98123007447163e-06,2.45995109471694e-05
"1269",1.99965809208082,1.06816524901121,0.231646136373704,4.61119389139297,4.00362885993594e-06,2.47246292640532e-05
"4489",23.6792505959567,1.22504957856341,0.26581251799833,4.60869784383558,4.0519869008809e-06,2.50015959611835e-05
"4852",0.621788935067791,1.57540131811175,0.342068287220948,4.60551701799288,4.11442334553073e-06,2.53363017899572e-05
"107986862",3.47161873762685,1.11563679453173,0.24227599300215,4.6048177564247,4.12827224656223e-06,2.54079805522768e-05
"2169",1.55444120301045,1.51122401262685,0.328218079534722,4.6043289716677,4.13797916058882e-06,2.54541038953225e-05
"101928263",2.49822889868531,1.48162254681076,0.32184216665875,4.60356876848188,4.1531197255155e-06,2.553358428787e-05
"105371903",2.6285721427198,1.14936261174825,0.249780316960431,4.60149392768335,4.19471388863355e-06,2.57663548563288e-05
"100130613",4.69918256121401,1.10060883395269,0.239489546852492,4.59564456327017,4.31413564306683e-06,2.64575274403045e-05
"105372767",5.27225973709785,1.20976502749078,0.263367786252844,4.59344343020507,4.35991248155627e-06,2.6724017731088e-05
"107984507",1.51454644299115,1.26467976149552,0.275890995883557,4.58398345855873,4.56200343045805e-06,2.78785508024928e-05
"6554",10.1047378446214,1.37859806928631,0.30105589961758,4.57920961202718,4.66736280938232e-06,2.8471985714862e-05
"102216268",0.853873125111815,-1.76701296092328,0.386118054552399,-4.57635414891869,4.73149308379141e-06,2.88173481871793e-05
"105373977",0.571863644363467,1.3451315336693,0.29402934072129,4.5748207657424,4.76627847094346e-06,2.90052075378822e-05
"105369246",1.73092568334885,1.03272421614815,0.226110174057766,4.56734961375206,4.93929805177573e-06,2.99824514456866e-05
"107984352",4.39495344172175,1.07432506369035,0.235257575863951,4.56659072399702,4.95720542710773e-06,3.00699950929972e-05
"57172",3.87244549495206,1.15156945672035,0.252718269172446,4.5567321289881,5.19556148609241e-06,3.14054355094698e-05
"107986770",2.24883408665864,1.19219295634683,0.261869993127851,4.5526138451639,5.29834723129961e-06,3.19595638183741e-05
"105374542",1.40235816244849,1.80106477410021,0.396332203749076,4.5443311370188,5.51099656071396e-06,3.3132226535484e-05
"117159",1.51722215989834,-2.87643837639586,0.634197478280477,-4.53555631314532,5.74518458269929e-06,3.44381752239655e-05
"105369786",4.11638942110117,2.4667479281811,0.544609579589213,4.52938769465222,5.91548667328979e-06,3.53607361178863e-05
"101930421",7.72886130957235,1.59450633962321,0.3523700881638,4.52508993578933,6.03698278461325e-06,3.60557699747696e-05
"100885789",25.1029848702688,1.02543587399228,0.226650541816017,4.52430365167482,6.05946764219597e-06,3.61712798589415e-05
"107986031",3.27625229036887,1.13226983304015,0.250589219487396,4.51842994425826,6.22998793604999e-06,3.71057393312304e-05
"107984782",1.64491318432398,1.38960917145867,0.307991240001379,4.51184641307477,6.4265717914374e-06,3.81514821866013e-05
"8993",0.951171975509296,1.14928514079559,0.254773554365361,4.51100642552347,6.45207661003113e-06,3.82897182692286e-05
"28477",0.632132477952345,1.2819788666623,0.284697926021357,4.50294417166262,6.70184935687219e-06,3.96424613397844e-05
"101929575",3.78160064233254,1.35644979184658,0.301773383714595,4.49492852931476,6.95933178988259e-06,4.10178617825889e-05
"105378768",1.36689203940782,1.049720459791,0.234201260619941,4.482129844273,7.39017540728156e-06,4.32837004633196e-05
"107987128",7.22133147449228,1.32486868462086,0.296593521574397,4.46695085444924,7.9342347672937e-06,4.61958001661107e-05
"388951",17.9279653001626,1.06226759160067,0.237857433961574,4.46598440884666,7.97014143921745e-06,4.63892074423942e-05
"107986613",1.78682337758465,1.2367778589273,0.277256279682525,4.46077492038588,8.16638239161396e-06,4.7435396389868e-05
"105371830",1.59514027570386,1.14527466791798,0.256759309616757,4.46049909398584,8.17690045828351e-06,4.74884984710377e-05
"100500913",1.864663432954,1.72848388089167,0.387585227062195,4.45962271057949,8.21040552184702e-06,4.76750604330168e-05
"100874078",1.23514462241559,1.52009713536247,0.340940672564582,4.45853856017875,8.25203534083854e-06,4.78666536022528e-05
"101929122",0.776990461057993,1.10333180066991,0.247688437116184,4.45451476667989,8.40831421907203e-06,4.86849858030129e-05
"107986069",7.56402884594518,1.08341939826912,0.24337554750216,4.45163620334335,8.52184527239115e-06,4.92761994813918e-05
